Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,State Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2021-006966,2021-01-26,2021-01-28,Second Class,CUST-11108,Lucas Young,Consumer,United States,Denver,Colorado,CO,West,STO-144,Office Supplies,Storage,Storage Model 144,129.04,1,0.0,23.88
ORD-2021-002428,2021-01-27,2021-01-29,First Class,CUST-10015,Lucas Lee,Corporate,United States,San Antonio,Texas,TX,Central,ACC-112,Technology,Accessories,Accessorie Model 112,22.57,1,0.3,2.64
ORD-2021-008559,2021-01-27,2021-02-01,Standard Class,CUST-10548,Elena Nguyen,Consumer,United States,Atlanta,Georgia,GA,South,STO-318,Office Supplies,Storage,Storage Model 318,69.66,2,0.1,6.4
ORD-2021-000194,2021-01-28,2021-02-02,Standard Class,CUST-10912,Sara Walker,Consumer,United States,Seattle,Washington,WA,West,DEC-238,Home & Kitchen,Decor,Decor Model 238,81.4,1,0.0,14.13
ORD-2021-001013,2021-01-28,2021-02-01,Standard Class,CUST-10934,James Nguyen,Consumer,United States,Cleveland,Ohio,OH,Central,ART-270,Office Supplies,Art,Art Model 270,77.98,2,0.0,17.88
ORD-2021-006116,2021-01-28,2021-02-01,Standard Class,CUST-10885,Olivia Brown,Consumer,United States,Savannah,Georgia,GA,South,FUR-706,Furniture,Furnishings,Furnishing Model 706,139.67,2,0.3,1.2
ORD-2021-000793,2021-01-29,2021-01-29,Same Day,CUST-10663,Chen Johnson,Consumer,United States,Boston,Massachusetts,MA,East,APP-398,Home & Kitchen,Appliances,Appliance Model 398,1018.29,2,0.2,16.12
ORD-2021-007435,2021-01-29,2021-02-03,Standard Class,CUST-10037,Chen Wilson,Consumer,United States,Montgomery,Alabama,AL,South,PAP-270,Office Supplies,Paper,Paper Model 270,21.83,3,0.15,4.64
ORD-2021-007450,2021-01-29,2021-02-03,Standard Class,CUST-11196,Grace Lee,Consumer,United States,Seattle,Washington,WA,West,CHA-609,Furniture,Chairs,Chair Model 609,423.53,1,0.1,0.5
ORD-2021-009106,2021-01-29,2021-02-04,Standard Class,CUST-10467,Lucas Walker,Consumer,United States,Richmond,Virginia,VA,East,APP-115,Home & Kitchen,Appliances,Appliance Model 115,970.5,2,0.1,64.04
ORD-2021-007777,2021-01-30,2021-01-30,Same Day,CUST-10629,Ananya Clark,Corporate,United States,Ann Arbor,Michigan,MI,Central,ART-865,Office Supplies,Art,Art Model 865,83.58,3,0.0,17.99
ORD-2021-009606,2021-01-30,2021-02-06,Standard Class,CUST-11335,Sara Lewis,Consumer,United States,Phoenix,Arizona,AZ,West,PAP-199,Office Supplies,Paper,Paper Model 199,19.96,1,0.2,3.37
ORD-2021-000745,2021-01-31,2021-02-07,Standard Class,CUST-11247,Fatima Lee,Corporate,United States,Austin,Texas,TX,Central,STO-606,Office Supplies,Storage,Storage Model 606,292.97,3,0.0,36.98
ORD-2021-000907,2021-01-31,2021-02-02,First Class,CUST-10472,Priya Patel,Home Office,United States,Denver,Colorado,CO,West,FUR-352,Furniture,Furnishings,Furnishing Model 352,287.91,3,0.1,29.7
ORD-2021-001573,2021-01-31,2021-02-05,Standard Class,CUST-11282,Lucas Davis,Consumer,United States,Philadelphia,Pennsylvania,PA,East,PAP-275,Office Supplies,Paper,Paper Model 275,27.21,3,0.0,8.68
ORD-2021-002585,2021-01-31,2021-02-07,Standard Class,CUST-11062,Omar Khan,Consumer,United States,Detroit,Michigan,MI,Central,PAP-828,Office Supplies,Paper,Paper Model 828,114.75,5,0.2,23.27
ORD-2021-003527,2021-01-31,2021-02-07,Standard Class,CUST-10494,Liam Nguyen,Consumer,United States,Chicago,Illinois,IL,Central,PHO-121,Technology,Phones,Phone Model 121,591.16,3,0.15,28.79
ORD-2021-004173,2021-01-31,2021-02-02,First Class,CUST-10351,Ahmed Garcia,Consumer,United States,Seattle,Washington,WA,West,FUR-681,Furniture,Furnishings,Furnishing Model 681,32.87,1,0.1,3.54
ORD-2021-005594,2021-01-31,2021-02-04,Second Class,CUST-11138,Sofia Johnson,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,LAB-909,Office Supplies,Labels,Label Model 909,6.93,1,0.0,1.82
ORD-2021-005929,2021-01-31,2021-02-06,Standard Class,CUST-11055,Emma Taylor,Consumer,United States,Richmond,Virginia,VA,East,FUR-292,Furniture,Furnishings,Furnishing Model 292,478.67,4,0.15,2.04
ORD-2021-006237,2021-01-31,2021-02-03,Second Class,CUST-10411,Wei Taylor,Consumer,United States,Jersey City,New Jersey,NJ,East,PAP-303,Office Supplies,Paper,Paper Model 303,19.8,1,0.2,4.83
ORD-2021-006940,2021-01-31,2021-02-04,Standard Class,CUST-10548,Elena Nguyen,Consumer,United States,Savannah,Georgia,GA,South,APP-538,Home & Kitchen,Appliances,Appliance Model 538,630.05,3,0.1,74.04
ORD-2021-007338,2021-01-31,2021-02-04,Second Class,CUST-10973,Wei Walker,Consumer,United States,Jersey City,New Jersey,NJ,East,PHO-223,Technology,Phones,Phone Model 223,440.73,3,0.1,58.55
ORD-2021-008654,2021-01-31,2021-02-07,Standard Class,CUST-10593,Wei Martinez,Consumer,United States,Albany,New York,NY,East,BOO-403,Furniture,Bookcases,Bookcase Model 403,483.45,1,0.2,-5.88
ORD-2021-008792,2021-01-31,2021-02-06,Standard Class,CUST-10174,Ahmed Garcia,Consumer,United States,Austin,Texas,TX,Central,WOM-263,Clothing,Women's Apparel,Women's Apparel Model 263,32.38,1,0.2,1.16
ORD-2021-009574,2021-01-31,2021-02-02,Second Class,CUST-10881,James Anderson,Consumer,United States,Phoenix,Arizona,AZ,West,WOM-900,Clothing,Women's Apparel,Women's Apparel Model 900,81.72,1,0.0,20.76
ORD-2021-000423,2021-02-01,2021-02-04,Second Class,CUST-11043,Isabella Taylor,Consumer,United States,St. Louis,Missouri,MO,Central,CAM-273,Technology,Cameras,Camera Model 273,2238.8,2,0.15,208.25
ORD-2021-001030,2021-02-01,2021-02-02,Same Day,CUST-10980,Elena Young,Corporate,United States,New York City,New York,NY,East,ART-451,Office Supplies,Art,Art Model 451,5.24,1,0.0,1.28
ORD-2021-006877,2021-02-01,2021-02-05,Standard Class,CUST-11305,Nina Walker,Consumer,United States,Boston,Massachusetts,MA,East,LAB-283,Office Supplies,Labels,Label Model 283,13.08,3,0.0,3.52
ORD-2021-006967,2021-02-01,2021-02-05,Second Class,CUST-10378,Omar Brown,Consumer,United States,San Antonio,Texas,TX,Central,APP-388,Home & Kitchen,Appliances,Appliance Model 388,160.26,1,0.1,20.45
ORD-2021-001669,2021-02-02,2021-02-02,Same Day,CUST-10596,Ahmed Chang,Consumer,United States,Raleigh,North Carolina,NC,South,ACC-454,Technology,Accessories,Accessorie Model 454,24.66,3,0.3,3.27
ORD-2021-001756,2021-02-02,2021-02-06,Standard Class,CUST-10362,Sara Patel,Consumer,United States,Newark,New Jersey,NJ,East,BOO-742,Furniture,Bookcases,Bookcase Model 742,981.65,2,0.0,103.87
ORD-2021-002196,2021-02-02,2021-02-06,Standard Class,CUST-10480,Wei Davis,Consumer,United States,Denver,Colorado,CO,West,BIN-344,Office Supplies,Binders,Binder Model 344,54.08,2,0.1,11.61
ORD-2021-002252,2021-02-02,2021-02-07,Standard Class,CUST-10729,Liam Kumar,Consumer,United States,Eugene,Oregon,OR,West,LAB-309,Office Supplies,Labels,Label Model 309,3.47,2,0.0,0.93
ORD-2021-003324,2021-02-02,2021-02-04,First Class,CUST-11042,Priya Taylor,Consumer,United States,Las Vegas,Nevada,NV,West,WOM-646,Clothing,Women's Apparel,Women's Apparel Model 646,41.73,1,0.2,3.83
ORD-2021-004164,2021-02-02,2021-02-03,First Class,CUST-10475,Robert Rossi,Corporate,United States,Spokane,Washington,WA,West,MEN-319,Clothing,Men's Apparel,Men's Apparel Model 319,143.43,1,0.0,34.71
ORD-2021-005780,2021-02-02,2021-02-08,Standard Class,CUST-10754,Elena Taylor,Corporate,United States,Phoenix,Arizona,AZ,West,LAP-935,Technology,Laptops,Laptop Model 935,3159.25,2,0.0,572.91
ORD-2021-006392,2021-02-02,2021-02-09,Standard Class,CUST-10884,Robert Garcia,Consumer,United States,Worcester,Massachusetts,MA,East,STO-933,Office Supplies,Storage,Storage Model 933,222.79,3,0.3,11.02
ORD-2021-008222,2021-02-02,2021-02-04,First Class,CUST-10571,Ava Clark,Home Office,United States,Kansas City,Missouri,MO,Central,STO-533,Office Supplies,Storage,Storage Model 533,185.9,2,0.3,2.9
ORD-2021-008535,2021-02-02,2021-02-04,Second Class,CUST-10950,Ananya Kumar,Consumer,United States,Philadelphia,Pennsylvania,PA,East,STO-942,Office Supplies,Storage,Storage Model 942,67.62,1,0.0,14.12
ORD-2021-000301,2021-02-03,2021-02-10,Standard Class,CUST-10881,James Anderson,Consumer,United States,Charlotte,North Carolina,NC,South,LAP-386,Technology,Laptops,Laptop Model 386,2855.73,2,0.1,269.88
ORD-2021-006488,2021-02-03,2021-02-07,Second Class,CUST-10221,Priya Wilson,Consumer,United States,Cleveland,Ohio,OH,Central,BIN-901,Office Supplies,Binders,Binder Model 901,10.19,1,0.2,1.55
ORD-2021-006582,2021-02-03,2021-02-09,Standard Class,CUST-10604,Emma Young,Consumer,United States,San Francisco,California,CA,West,COO-480,Home & Kitchen,Cookware,Cookware Model 480,156.3,1,0.2,7.36
ORD-2021-007447,2021-02-03,2021-02-05,Second Class,CUST-10100,Olivia Walker,Corporate,United States,Norfolk,Virginia,VA,East,FOO-541,Clothing,Footwear,Footwear Model 541,148.61,1,0.15,13.72
ORD-2021-000683,2021-02-04,2021-02-05,First Class,CUST-10935,Mary Lee,Corporate,United States,New York City,New York,NY,East,TAB-591,Furniture,Tables,Table Model 591,1703.26,2,0.0,68.56
ORD-2021-001897,2021-02-04,2021-02-08,Standard Class,CUST-10582,Ethan Patel,Home Office,United States,Detroit,Michigan,MI,Central,BIN-971,Office Supplies,Binders,Binder Model 971,77.49,3,0.0,19.11
ORD-2021-002456,2021-02-04,2021-02-08,Standard Class,CUST-10980,Elena Young,Corporate,United States,Philadelphia,Pennsylvania,PA,East,WOM-545,Clothing,Women's Apparel,Women's Apparel Model 545,577.96,5,0.1,122.86
ORD-2021-002589,2021-02-04,2021-02-08,Standard Class,CUST-11042,Priya Taylor,Consumer,United States,Tucson,Arizona,AZ,West,ART-334,Office Supplies,Art,Art Model 334,31.71,3,0.2,5.33
ORD-2021-003286,2021-02-04,2021-02-11,Standard Class,CUST-10054,Mia Chang,Consumer,United States,Portland,Oregon,OR,West,CAM-389,Technology,Cameras,Camera Model 389,2070.75,3,0.0,357.85
ORD-2021-005515,2021-02-04,2021-02-11,Standard Class,CUST-10934,James Nguyen,Consumer,United States,Seattle,Washington,WA,West,APP-619,Home & Kitchen,Appliances,Appliance Model 619,138.86,3,0.1,4.6
ORD-2021-008596,2021-02-04,2021-02-11,Standard Class,CUST-10202,Mia Kumar,Corporate,United States,Minneapolis,Minnesota,MN,Central,LAP-751,Technology,Laptops,Laptop Model 751,1937.68,4,0.0,270.16
ORD-2021-009329,2021-02-04,2021-02-08,Standard Class,CUST-10712,Liam Clark,Consumer,United States,San Francisco,California,CA,West,PHO-169,Technology,Phones,Phone Model 169,269.82,2,0.3,6.92
ORD-2021-000514,2021-02-05,2021-02-11,Standard Class,CUST-11061,Carlos Anderson,Corporate,United States,Philadelphia,Pennsylvania,PA,East,ART-827,Office Supplies,Art,Art Model 827,102.33,4,0.15,16.02
ORD-2021-004092,2021-02-05,2021-02-08,Second Class,CUST-10881,James Anderson,Consumer,United States,St. Louis,Missouri,MO,Central,CAM-498,Technology,Cameras,Camera Model 498,917.09,1,0.0,162.04
ORD-2021-008797,2021-02-05,2021-02-07,First Class,CUST-10048,Liam Taylor,Corporate,United States,Boston,Massachusetts,MA,East,ACC-103,Technology,Accessories,Accessorie Model 103,91.0,1,0.2,12.15
ORD-2021-009569,2021-02-05,2021-02-10,Standard Class,CUST-10203,Lucas Patel,Corporate,United States,Richmond,Virginia,VA,East,ACC-830,Technology,Accessories,Accessorie Model 830,115.0,2,0.1,29.65
ORD-2021-000735,2021-02-06,2021-02-11,Standard Class,CUST-10548,Elena Nguyen,Consumer,United States,Chicago,Illinois,IL,Central,WOM-579,Clothing,Women's Apparel,Women's Apparel Model 579,64.31,1,0.0,17.47
ORD-2021-004517,2021-02-06,2021-02-13,Standard Class,CUST-10922,Omar Anderson,Consumer,United States,Buffalo,New York,NY,East,TAB-243,Furniture,Tables,Table Model 243,277.26,2,0.3,-26.47
ORD-2021-004838,2021-02-06,2021-02-08,First Class,CUST-10456,Arjun Young,Consumer,United States,Springfield,Illinois,IL,Central,ACC-262,Technology,Accessories,Accessorie Model 262,79.86,3,0.0,22.69
ORD-2021-009819,2021-02-06,2021-02-08,First Class,CUST-11125,Ethan Martinez,Consumer,United States,Worcester,Massachusetts,MA,East,DEC-354,Home & Kitchen,Decor,Decor Model 354,59.16,1,0.15,9.42
ORD-2021-001828,2021-02-07,2021-02-12,Standard Class,CUST-10337,Grace Chang,Consumer,United States,Memphis,Tennessee,TN,South,PHO-526,Technology,Phones,Phone Model 526,3197.31,5,0.0,581.66
ORD-2021-002762,2021-02-07,2021-02-12,Standard Class,CUST-11280,Carlos Brown,Corporate,United States,Columbus,Ohio,OH,Central,ART-749,Office Supplies,Art,Art Model 749,101.79,2,0.0,28.15
ORD-2021-003824,2021-02-07,2021-02-11,Standard Class,CUST-10586,Arjun Garcia,Consumer,United States,Minneapolis,Minnesota,MN,Central,ART-612,Office Supplies,Art,Art Model 612,14.44,1,0.0,3.74
ORD-2021-005028,2021-02-07,2021-02-11,Standard Class,CUST-10839,Ava Kumar,Consumer,United States,Boulder,Colorado,CO,West,FUR-835,Furniture,Furnishings,Furnishing Model 835,237.8,2,0.0,28.9
ORD-2021-006414,2021-02-07,2021-02-10,Second Class,CUST-11125,Ethan Martinez,Consumer,United States,Norfolk,Virginia,VA,East,BIN-972,Office Supplies,Binders,Binder Model 972,25.24,1,0.0,6.11
ORD-2021-009632,2021-02-07,2021-02-14,Standard Class,CUST-10282,Jack Lee,Corporate,United States,Las Vegas,Nevada,NV,West,CAM-321,Technology,Cameras,Camera Model 321,3327.24,3,0.0,367.73
ORD-2021-001098,2021-02-08,2021-02-10,First Class,CUST-11025,Ahmed Rossi,Corporate,United States,Memphis,Tennessee,TN,South,FOO-947,Clothing,Footwear,Footwear Model 947,158.41,1,0.1,28.98
ORD-2021-001512,2021-02-08,2021-02-13,Standard Class,CUST-10664,Chen Rossi,Consumer,United States,Spokane,Washington,WA,West,ACC-603,Technology,Accessories,Accessorie Model 603,161.32,2,0.1,40.59
ORD-2021-002623,2021-02-08,2021-02-12,Second Class,CUST-10130,Sara Garcia,Consumer,United States,Jersey City,New Jersey,NJ,East,PHO-355,Technology,Phones,Phone Model 355,720.08,1,0.1,49.83
ORD-2021-002757,2021-02-08,2021-02-11,Second Class,CUST-11111,James Davis,Consumer,United States,Dallas,Texas,TX,Central,KID-740,Clothing,Kids' Wear,Kids' Wear Model 740,61.52,1,0.15,10.15
ORD-2021-002773,2021-02-08,2021-02-12,Standard Class,CUST-10181,Sofia Lewis,Consumer,United States,Savannah,Georgia,GA,South,LAP-117,Technology,Laptops,Laptop Model 117,1539.25,1,0.1,154.33
ORD-2021-002791,2021-02-08,2021-02-12,Standard Class,CUST-11029,Arjun Davis,Corporate,United States,Seattle,Washington,WA,West,BIN-176,Office Supplies,Binders,Binder Model 176,27.5,3,0.2,3.76
ORD-2021-005462,2021-02-08,2021-02-12,Standard Class,CUST-10745,Emma Wilson,Home Office,United States,Columbus,Ohio,OH,Central,FUR-504,Furniture,Furnishings,Furnishing Model 504,306.0,2,0.0,51.78
ORD-2021-008995,2021-02-08,2021-02-14,Standard Class,CUST-11282,Lucas Davis,Consumer,United States,Raleigh,North Carolina,NC,South,MEN-282,Clothing,Men's Apparel,Men's Apparel Model 282,80.52,2,0.0,19.79
ORD-2021-009241,2021-02-08,2021-02-15,Standard Class,CUST-10118,Daniel Davis,Consumer,United States,Boulder,Colorado,CO,West,ART-191,Office Supplies,Art,Art Model 191,44.43,1,0.0,11.12
ORD-2021-000007,2021-02-09,2021-02-13,Second Class,CUST-10642,Arjun Smith,Corporate,United States,Boulder,Colorado,CO,West,STO-623,Office Supplies,Storage,Storage Model 623,23.33,1,0.15,1.97
ORD-2021-002660,2021-02-09,2021-02-13,Standard Class,CUST-10980,Elena Young,Corporate,United States,San Francisco,California,CA,West,CHA-520,Furniture,Chairs,Chair Model 520,425.8,3,0.2,9.05
ORD-2021-004417,2021-02-09,2021-02-10,First Class,CUST-10182,Priya Kumar,Consumer,United States,Denver,Colorado,CO,West,CHA-962,Furniture,Chairs,Chair Model 962,159.27,1,0.3,-12.58
ORD-2021-007592,2021-02-09,2021-02-15,Standard Class,CUST-10926,Lucas Garcia,Consumer,United States,Albany,New York,NY,East,ACC-819,Technology,Accessories,Accessorie Model 819,365.46,4,0.0,125.01
ORD-2021-009791,2021-02-09,2021-02-16,Standard Class,CUST-11335,Sara Lewis,Consumer,United States,Cleveland,Ohio,OH,Central,FOO-733,Clothing,Footwear,Footwear Model 733,40.95,1,0.15,4.25
ORD-2021-002215,2021-02-10,2021-02-12,First Class,CUST-10821,Lucas Martinez,Consumer,United States,Denver,Colorado,CO,West,APP-170,Home & Kitchen,Appliances,Appliance Model 170,2884.42,4,0.0,473.64
ORD-2021-002954,2021-02-10,2021-02-16,Standard Class,CUST-10266,Wei Khan,Corporate,United States,Minneapolis,Minnesota,MN,Central,WOM-574,Clothing,Women's Apparel,Women's Apparel Model 574,112.07,1,0.1,15.41
ORD-2021-004609,2021-02-10,2021-02-15,Standard Class,CUST-10795,Omar Rossi,Corporate,United States,San Diego,California,CA,West,TAB-776,Furniture,Tables,Table Model 776,3048.71,5,0.1,-78.42
ORD-2021-006650,2021-02-10,2021-02-12,Second Class,CUST-10426,Ken Lee,Consumer,United States,Springfield,Illinois,IL,Central,TAB-219,Furniture,Tables,Table Model 219,286.91,1,0.15,-0.63
ORD-2021-007255,2021-02-10,2021-02-11,First Class,CUST-10100,Olivia Walker,Corporate,United States,Tucson,Arizona,AZ,West,DEC-268,Home & Kitchen,Decor,Decor Model 268,149.35,2,0.0,28.64
ORD-2021-009418,2021-02-10,2021-02-10,Same Day,CUST-10904,Robert Young,Consumer,United States,St. Paul,Minnesota,MN,Central,COO-477,Home & Kitchen,Cookware,Cookware Model 477,72.39,1,0.15,9.58
ORD-2021-000729,2021-02-11,2021-02-16,Standard Class,CUST-10553,Liam Walker,Home Office,United States,Philadelphia,Pennsylvania,PA,East,PHO-485,Technology,Phones,Phone Model 485,600.32,1,0.0,98.24
ORD-2021-000839,2021-02-11,2021-02-12,First Class,CUST-10154,Noah Patel,Consumer,United States,Dallas,Texas,TX,Central,ACC-952,Technology,Accessories,Accessorie Model 952,71.0,1,0.2,14.75
ORD-2021-001189,2021-02-11,2021-02-16,Standard Class,CUST-10644,Priya Anderson,Home Office,United States,Detroit,Michigan,MI,Central,STO-895,Office Supplies,Storage,Storage Model 895,46.0,1,0.3,-1.67
ORD-2021-002259,2021-02-11,2021-02-18,Standard Class,CUST-10178,Wei Lewis,Home Office,United States,Newark,New Jersey,NJ,East,PAP-141,Office Supplies,Paper,Paper Model 141,64.17,5,0.1,14.3
ORD-2021-003442,2021-02-11,2021-02-12,First Class,CUST-11360,Grace Taylor,Corporate,United States,Portland,Oregon,OR,West,LAB-811,Office Supplies,Labels,Label Model 811,2.85,1,0.3,0.25
ORD-2021-003738,2021-02-11,2021-02-15,Standard Class,CUST-10628,Sofia Martinez,Consumer,United States,Phoenix,Arizona,AZ,West,ART-339,Office Supplies,Art,Art Model 339,17.1,2,0.1,3.03
ORD-2021-006821,2021-02-11,2021-02-18,Standard Class,CUST-10501,Ananya Lewis,Consumer,United States,Philadelphia,Pennsylvania,PA,East,KID-871,Clothing,Kids' Wear,Kids' Wear Model 871,9.2,1,0.2,1.05
ORD-2021-006874,2021-02-11,2021-02-13,Second Class,CUST-11279,James Martinez,Consumer,United States,Spokane,Washington,WA,West,FOO-977,Clothing,Footwear,Footwear Model 977,198.78,2,0.4,-14.31
ORD-2021-007902,2021-02-11,2021-02-12,First Class,CUST-11026,Olivia Walker,Consumer,United States,Newark,New Jersey,NJ,East,LAP-787,Technology,Laptops,Laptop Model 787,4841.09,4,0.1,622.96
ORD-2021-008990,2021-02-11,2021-02-16,Standard Class,CUST-10754,Elena Taylor,Corporate,United States,Detroit,Michigan,MI,Central,ACC-739,Technology,Accessories,Accessorie Model 739,192.34,4,0.0,62.25
ORD-2021-001400,2021-02-12,2021-02-14,First Class,CUST-10368,Isabella Rossi,Consumer,United States,Sacramento,California,CA,West,DEC-136,Home & Kitchen,Decor,Decor Model 136,65.54,1,0.1,8.29
ORD-2021-002980,2021-02-12,2021-02-14,Second Class,CUST-10555,Grace Lee,Home Office,United States,Birmingham,Alabama,AL,South,CAM-511,Technology,Cameras,Camera Model 511,1883.92,2,0.1,206.43
ORD-2021-003842,2021-02-12,2021-02-18,Standard Class,CUST-10878,Olivia Anderson,Home Office,United States,Detroit,Michigan,MI,Central,KID-417,Clothing,Kids' Wear,Kids' Wear Model 417,159.01,2,0.1,28.04
ORD-2021-006304,2021-02-12,2021-02-19,Standard Class,CUST-11315,Ken Taylor,Consumer,United States,Newark,New Jersey,NJ,East,PAP-612,Office Supplies,Paper,Paper Model 612,3.01,1,0.3,0.4
ORD-2021-006784,2021-02-12,2021-02-15,Second Class,CUST-10623,Elena Wilson,Consumer,United States,Raleigh,North Carolina,NC,South,APP-875,Home & Kitchen,Appliances,Appliance Model 875,492.71,1,0.2,9.08
ORD-2021-007529,2021-02-12,2021-02-13,Same Day,CUST-10133,Lucas Rossi,Corporate,United States,Albany,New York,NY,East,COO-683,Home & Kitchen,Cookware,Cookware Model 683,210.38,2,0.0,25.11
ORD-2021-007800,2021-02-12,2021-02-14,First Class,CUST-10476,Grace Davis,Consumer,United States,Boston,Massachusetts,MA,East,CAM-855,Technology,Cameras,Camera Model 855,1499.32,4,0.1,32.33
ORD-2021-004226,2021-02-13,2021-02-20,Standard Class,CUST-10283,Sofia Lee,Consumer,United States,Jersey City,New Jersey,NJ,East,STO-356,Office Supplies,Storage,Storage Model 356,267.34,3,0.0,59.83
ORD-2021-005220,2021-02-13,2021-02-16,Second Class,CUST-10064,Carlos Anderson,Corporate,United States,San Diego,California,CA,West,WOM-857,Clothing,Women's Apparel,Women's Apparel Model 857,107.89,1,0.15,16.81
